Record Length,2500,Points,-29.99999924E-6,0.0,,Record Length,2500,Points,-29.99999924E-6,-80.000005662E-3,
Sample Interval,200.00000234E-9,s,-29.79999954E-6,-400.00000596E-3,,Sample Interval,200.00000234E-9,s,-29.79999954E-6,-80.000005662E-3,
Trigger Point,149.99999446,Samples,-29.59999983E-6,-400.00000596E-3,,Trigger Point,149.99999446,Samples,-29.59999983E-6,-88.000006974E-3,
,,,-29.40000013E-6,-200.00000298E-3,,,,,-29.40000013E-6,-88.000006974E-3,
,,,-29.19999861E-6,-200.00000298E-3,,,,,-29.19999861E-6,-96.000000834E-3,
,,,-28.99999890E-6,-200.00000298E-3,,,,,-28.99999890E-6,-96.000000834E-3,
Source,CH1,,-28.79999920E-6,0.0,,Source,CH2,,-28.79999920E-6,-80.000005662E-3,
Vertical Units,Volts,,-28.59999950E-6,200.00000298E-3,,Vertical Units,Volts,,-28.59999950E-6,-96.000000834E-3,
Vertical Scale,5.00000007,,-28.39999979E-6,0.0,,Vertical Scale,200.00000950E-3,,-28.39999979E-6,-120.0000048E-3,
Vertical Offset,0,,-28.20000009E-6,0.0,,Vertical Offset,0,,-28.20000009E-6,-88.000006974E-3,
Horizontal Units,s,,-27.99999857E-6,200.00000298E-3,,Horizontal Units,s,,-27.99999857E-6,-96.000000834E-3,
Horizontal Scale,50.00000058E-6,,-27.79999886E-6,0.0,,Horizontal Scale,50.00000058E-6,,-27.79999886E-6,-88.000006974E-3,
Pt Fmt,Y,,-27.59999916E-6,200.00000298E-3,,Pt Fmt,Y,,-27.59999916E-6,-104.0000021E-3,
Yzero,-3.48000000,,-27.39999945E-6,0.0,,Yzero,-2.4400000,,-27.39999945E-6,-96.000000834E-3,
Probe Atten,10.0000000,,-27.19999975E-6,0.0,,Probe Atten,10.0000000,,-27.19999975E-6,-88.000006974E-3,
,,,-27.00000005E-6,200.00000298E-3,,,,,-27.00000005E-6,-96.000000834E-3,
Note,TDS 1001B - 11:28:15   17.04.2023,,-26.79999852E-6,200.00000298E-3,,Note,TDS 1001B - 11:28:15   17.04.2023,,-26.79999852E-6,-80.000005662E-3,
,,,-26.59999882E-6,200.00000298E-3,,,,,-26.59999882E-6,-80.000005662E-3,
,,,-26.39999911E-6,0.0,,,,,-26.39999911E-6,-88.000006974E-3,
,,,-26.19999941E-6,0.0,,,,,-26.19999941E-6,-96.000000834E-3,
,,,-25.99999971E-6,0.0,,,,,-25.99999971E-6,-104.0000021E-3,
,,,-25.80000000E-6,-400.00000596E-3,,,,,-25.80000000E-6,-96.000000834E-3,
,,,-25.59999848E-6,-200.00000298E-3,,,,,-25.59999848E-6,-96.000000834E-3,
,,,-25.39999878E-6,-200.00000298E-3,,,,,-25.39999878E-6,-88.000006974E-3,
,,,-25.19999907E-6,200.00000298E-3,,,,,-25.19999907E-6,-96.000000834E-3,
,,,-24.99999937E-6,0.0,,,,,-24.99999937E-6,-88.000006974E-3,
,,,-24.79999966E-6,-400.00000596E-3,,,,,-24.79999966E-6,-112.0000035E-3,
,,,-24.59999996E-6,0.0,,,,,-24.59999996E-6,-88.000006974E-3,
,,,-24.39999844E-6,-200.00000298E-3,,,,,-24.39999844E-6,-112.0000035E-3,
,,,-24.19999873E-6,0.0,,,,,-24.19999873E-6,-104.0000021E-3,
,,,-23.99999903E-6,0.0,,,,,-23.99999903E-6,-88.000006974E-3,
,,,-23.79999933E-6,0.0,,,,,-23.79999933E-6,-104.0000021E-3,
,,,-23.59999962E-6,400.00000596E-3,,,,,-23.59999962E-6,-104.0000021E-3,
,,,-23.39999992E-6,200.00000298E-3,,,,,-23.39999992E-6,-96.000000834E-3,
,,,-23.19999840E-6,0.0,,,,,-23.19999840E-6,-96.000000834E-3,
,,,-22.99999869E-6,200.00000298E-3,,,,,-22.99999869E-6,-96.000000834E-3,
,,,-22.79999899E-6,200.00000298E-3,,,,,-22.79999899E-6,-96.000000834E-3,
,,,-22.59999928E-6,0.0,,,,,-22.59999928E-6,-104.0000021E-3,
,,,-22.39999958E-6,-200.00000298E-3,,,,,-22.39999958E-6,-88.000006974E-3,
,,,-22.19999988E-6,400.00000596E-3,,,,,-22.19999988E-6,-96.000000834E-3,
,,,-21.99999835E-6,200.00000298E-3,,,,,-21.99999835E-6,-96.000000834E-3,
,,,-21.79999865E-6,200.00000298E-3,,,,,-21.79999865E-6,-88.000006974E-3,
,,,-21.59999895E-6,-200.00000298E-3,,,,,-21.59999895E-6,-96.000000834E-3,
,,,-21.39999924E-6,200.00000298E-3,,,,,-21.39999924E-6,-88.000006974E-3,
,,,-21.19999954E-6,200.00000298E-3,,,,,-21.19999954E-6,-88.000006974E-3,
,,,-20.99999983E-6,0.0,,,,,-20.99999983E-6,-104.0000021E-3,
,,,-20.79999831E-6,-400.00000596E-3,,,,,-20.79999831E-6,-112.0000035E-3,
,,,-20.59999861E-6,-200.00000298E-3,,,,,-20.59999861E-6,-96.000000834E-3,
,,,-20.39999890E-6,-200.00000298E-3,,,,,-20.39999890E-6,-88.000006974E-3,
,,,-20.19999920E-6,0.0,,,,,-20.19999920E-6,-104.0000021E-3,
,,,-19.9999995E-6,0.0,,,,,-19.9999995E-6,-104.0000021E-3,
,,,-19.7999998E-6,0.0,,,,,-19.7999998E-6,-104.0000021E-3,
,,,-19.5999983E-6,-400.00000596E-3,,,,,-19.5999983E-6,-96.000000834E-3,
,,,-19.3999986E-6,0.0,,,,,-19.3999986E-6,-104.0000021E-3,
,,,-19.1999989E-6,-200.00000298E-3,,,,,-19.1999989E-6,-104.0000021E-3,
,,,-18.9999992E-6,0.0,,,,,-18.9999992E-6,-96.000000834E-3,
,,,-18.7999995E-6,0.0,,,,,-18.7999995E-6,-96.000000834E-3,
,,,-18.5999997E-6,200.00000298E-3,,,,,-18.5999997E-6,-96.000000834E-3,
,,,-18.3999982E-6,0.0,,,,,-18.3999982E-6,-88.000006974E-3,
,,,-18.1999985E-6,200.00000298E-3,,,,,-18.1999985E-6,-104.0000021E-3,
,,,-17.9999988E-6,200.00000298E-3,,,,,-17.9999988E-6,-104.0000021E-3,
,,,-17.7999991E-6,0.0,,,,,-17.7999991E-6,-112.0000035E-3,
,,,-17.5999994E-6,0.0,,,,,-17.5999994E-6,-104.0000021E-3,
,,,-17.3999997E-6,0.0,,,,,-17.3999997E-6,-80.000005662E-3,
,,,-17.2000000E-6,200.00000298E-3,,,,,-17.2000000E-6,-104.0000021E-3,
,,,-16.9999985E-6,0.0,,,,,-16.9999985E-6,-104.0000021E-3,
,,,-16.7999988E-6,-200.00000298E-3,,,,,-16.7999988E-6,-96.000000834E-3,
,,,-16.5999991E-6,0.0,,,,,-16.5999991E-6,-88.000006974E-3,
,,,-16.3999994E-6,0.0,,,,,-16.3999994E-6,-96.000000834E-3,
,,,-16.1999997E-6,-200.00000298E-3,,,,,-16.1999997E-6,-96.000000834E-3,
,,,-16.0000000E-6,-400.00000596E-3,,,,,-16.0000000E-6,-96.000000834E-3,
,,,-15.7999984E-6,-200.00000298E-3,,,,,-15.7999984E-6,-96.000000834E-3,
,,,-15.5999987E-6,-400.00000596E-3,,,,,-15.5999987E-6,-104.0000021E-3,
,,,-15.3999990E-6,0.0,,,,,-15.3999990E-6,-96.000000834E-3,
,,,-15.1999993E-6,200.00000298E-3,,,,,-15.1999993E-6,-96.000000834E-3,
,,,-14.9999987E-6,0.0,,,,,-14.9999987E-6,-88.000006974E-3,
,,,-14.7999990E-6,0.0,,,,,-14.7999990E-6,-88.000006974E-3,
,,,-14.5999993E-6,200.00000298E-3,,,,,-14.5999993E-6,-88.000006974E-3,
,,,-14.3999987E-6,200.00000298E-3,,,,,-14.3999987E-6,-104.0000021E-3,
,,,-14.1999990E-6,-200.00000298E-3,,,,,-14.1999990E-6,-96.000000834E-3,
,,,-13.9999993E-6,0.0,,,,,-13.9999993E-6,-96.000000834E-3,
,,,-13.7999987E-6,0.0,,,,,-13.7999987E-6,-104.0000021E-3,
,,,-13.5999990E-6,200.00000298E-3,,,,,-13.5999990E-6,-120.0000048E-3,
,,,-13.3999993E-6,0.0,,,,,-13.3999993E-6,-96.000000834E-3,
,,,-13.1999986E-6,200.00000298E-3,,,,,-13.1999986E-6,-96.000000834E-3,
,,,-12.9999989E-6,200.00000298E-3,,,,,-12.9999989E-6,-88.000006974E-3,
,,,-12.7999992E-6,-200.00000298E-3,,,,,-12.7999992E-6,-104.0000021E-3,
,,,-12.5999986E-6,0.0,,,,,-12.5999986E-6,-104.0000021E-3,
,,,-12.3999989E-6,0.0,,,,,-12.3999989E-6,-88.000006974E-3,
,,,-12.1999992E-6,400.00000596E-3,,,,,-12.1999992E-6,-96.000000834E-3,
,,,-11.9999986E-6,400.00000596E-3,,,,,-11.9999986E-6,-88.000006974E-3,
,,,-11.7999989E-6,0.0,,,,,-11.7999989E-6,-80.000005662E-3,
,,,-11.5999992E-6,0.0,,,,,-11.5999992E-6,-88.000006974E-3,
,,,-11.3999986E-6,-200.00000298E-3,,,,,-11.3999986E-6,-80.000005662E-3,
,,,-11.1999989E-6,0.0,,,,,-11.1999989E-6,-104.0000021E-3,
,,,-10.9999992E-6,0.0,,,,,-10.9999992E-6,-96.000000834E-3,
,,,-10.7999986E-6,-200.00000298E-3,,,,,-10.7999986E-6,-88.000006974E-3,
,,,-10.5999989E-6,-200.00000298E-3,,,,,-10.5999989E-6,-80.000005662E-3,
,,,-10.3999992E-6,-400.00000596E-3,,,,,-10.3999992E-6,-104.0000021E-3,
,,,-10.1999995E-6,200.00000298E-3,,,,,-10.1999995E-6,-80.000005662E-3,
,,,-9.999998838E-6,-200.00000298E-3,,,,,-9.999998838E-6,-88.000006974E-3,
,,,-9.799999134E-6,0.0,,,,,-9.799999134E-6,-88.000006974E-3,
,,,-9.599999430E-6,-400.00000596E-3,,,,,-9.599999430E-6,-80.000005662E-3,
,,,-9.399998817E-6,-400.00000596E-3,,,,,-9.399998817E-6,-96.000000834E-3,
,,,-9.199999113E-6,-200.00000298E-3,,,,,-9.199999113E-6,-96.000000834E-3,
,,,-8.999999409E-6,0.0,,,,,-8.999999409E-6,-88.000006974E-3,
,,,-8.799998795E-6,200.00000298E-3,,,,,-8.799998795E-6,-80.000005662E-3,
,,,-8.599999092E-6,400.00000596E-3,,,,,-8.599999092E-6,-96.000000834E-3,
,,,-8.399999388E-6,400.00000596E-3,,,,,-8.399999388E-6,-72.000004351E-3,
,,,-8.199998774E-6,200.00000298E-3,,,,,-8.199998774E-6,-104.0000021E-3,
,,,-7.999999070E-6,200.00000298E-3,,,,,-7.999999070E-6,-96.000000834E-3,
,,,-7.799999366E-6,0.0,,,,,-7.799999366E-6,-112.0000035E-3,
,,,-7.599998753E-6,0.0,,,,,-7.599998753E-6,-112.0000035E-3,
,,,-7.399999049E-6,-200.00000298E-3,,,,,-7.399999049E-6,-88.000006974E-3,
,,,-7.19999889E-6,200.00000298E-3,,,,,-7.19999889E-6,-96.000000834E-3,
,,,-6.99999919E-6,200.00000298E-3,,,,,-6.99999919E-6,-88.000006974E-3,
,,,-6.79999903E-6,0.0,,,,,-6.79999903E-6,-96.000000834E-3,
,,,-6.59999887E-6,0.0,,,,,-6.59999887E-6,-88.000006974E-3,
,,,-6.39999917E-6,0.0,,,,,-6.39999917E-6,-88.000006974E-3,
,,,-6.19999901E-6,-200.00000298E-3,,,,,-6.19999901E-6,-104.0000021E-3,
,,,-5.99999885E-6,0.0,,,,,-5.99999885E-6,-96.000000834E-3,
,,,-5.79999914E-6,0.0,,,,,-5.79999914E-6,-88.000006974E-3,
,,,-5.59999899E-6,200.00000298E-3,,,,,-5.59999899E-6,-88.000006974E-3,
,,,-5.39999883E-6,0.0,,,,,-5.39999883E-6,-88.000006974E-3,
,,,-5.19999912E-6,200.00000298E-3,,,,,-5.19999912E-6,-88.000006974E-3,
,,,-4.99999896E-6,-400.00000596E-3,,,,,-4.99999896E-6,-104.0000021E-3,
,,,-4.79999881E-6,400.00000596E-3,,,,,-4.79999881E-6,-88.000006974E-3,
,,,-4.59999910E-6,0.0,,,,,-4.59999910E-6,-104.0000021E-3,
,,,-4.39999894E-6,0.0,,,,,-4.39999894E-6,-104.0000021E-3,
,,,-4.19999878E-6,0.0,,,,,-4.19999878E-6,-88.000006974E-3,
,,,-3.99999908E-6,0.0,,,,,-3.99999908E-6,-96.000000834E-3,
,,,-3.79999892E-6,200.00000298E-3,,,,,-3.79999892E-6,-96.000000834E-3,
,,,-3.59999899E-6,200.00000298E-3,,,,,-3.59999899E-6,-96.000000834E-3,
,,,-3.39999883E-6,-200.00000298E-3,,,,,-3.39999883E-6,-96.000000834E-3,
,,,-3.19999890E-6,-200.00000298E-3,,,,,-3.19999890E-6,-96.000000834E-3,
,,,-2.99999897E-6,400.00000596E-3,,,,,-2.99999897E-6,-112.0000035E-3,
,,,-2.79999904E-6,200.00000298E-3,,,,,-2.79999904E-6,-112.0000035E-3,
,,,-2.5999989E-6,0.0,,,,,-2.5999989E-6,-88.000006974E-3,
,,,-2.3999989E-6,400.00000596E-3,,,,,-2.3999989E-6,-88.000006974E-3,
,,,-2.1999990E-6,200.00000298E-3,,,,,-2.1999990E-6,-88.000006974E-3,
,,,-1.9999989E-6,0.0,,,,,-1.9999989E-6,-96.000000834E-3,
,,,-1.7999989E-6,-200.00000298E-3,,,,,-1.7999989E-6,-88.000006974E-3,
,,,-1.5999989E-6,200.00000298E-3,,,,,-1.5999989E-6,-80.000005662E-3,
,,,-1.3999990E-6,0.0,,,,,-1.3999990E-6,-88.000006974E-3,
,,,-1.1999989E-6,200.00000298E-3,,,,,-1.1999989E-6,-96.000000834E-3,
,,,-999.998860607E-9,-200.00000298E-3,,,,,-999.998860607E-9,-96.000000834E-3,
,,,-799.998929324E-9,-200.00000298E-3,,,,,-799.998929324E-9,-88.000006974E-3,
,,,-599.998884354E-9,0.0,,,,,-599.998884354E-9,-88.000006974E-3,
,,,-399.99889623E-9,-200.00000298E-3,,,,,-399.99889623E-9,-96.000000834E-3,
,,,-199.99889389E-9,200.00000298E-3,,,,,-199.99889389E-9,-96.000000834E-3,
,,,1.1084467E-12,200.00000298E-3,,,,,1.1084467E-12,-96.000000834E-3,
,,,200.00111078E-9,0.0,,,,,200.00111078E-9,-96.000000834E-3,
,,,400.00111312E-9,-200.00000298E-3,,,,,400.00111312E-9,-104.0000021E-3,
,,,600.001101247E-9,0.0,,,,,600.001101247E-9,-96.000000834E-3,
,,,800.001089374E-9,-200.00000298E-3,,,,,800.001089374E-9,-88.000006974E-3,
,,,1.0000011E-6,200.00000298E-3,,,,,1.0000011E-6,-88.000006974E-3,
,,,1.2000012E-6,0.0,,,,,1.2000012E-6,-88.000006974E-3,
,,,1.4000011E-6,200.00000298E-3,,,,,1.4000011E-6,1.1520001,
,,,1.6000012E-6,200.00000298E-3,,,,,1.6000012E-6,1.2240001,
,,,1.8000011E-6,600.000023842E-3,,,,,1.8000011E-6,1.2400000,
,,,2.0000011E-6,2.79999995,,,,,2.0000011E-6,1.2480000,
,,,2.2000011E-6,6.80000019,,,,,2.2000011E-6,1.2400000,
,,,2.4000012E-6,12.1999998,,,,,2.4000012E-6,1.2000000,
,,,2.6000012E-6,16.8000011,,,,,2.6000012E-6,1.2080001,
,,,2.80000108E-6,19.3999996,,,,,2.80000108E-6,1.1920000,
,,,3.00000124E-6,19.2000008,,,,,3.00000124E-6,1.1920000,
,,,3.20000117E-6,17.3999996,,,,,3.20000117E-6,1.1840000,
,,,3.40000111E-6,14.1999998,,,,,3.40000111E-6,1.1840000,
,,,3.60000104E-6,10.1999998,,,,,3.60000104E-6,1.1840000,
,,,3.80000120E-6,6.59999990,,,,,3.80000120E-6,1.1680001,
,,,4.00000135E-6,4.00000000,,,,,4.00000135E-6,1.1600001,
,,,4.20000106E-6,2.2000000,,,,,4.20000106E-6,1.1520001,
,,,4.40000122E-6,1.000000,,,,,4.40000122E-6,1.1440001,
,,,4.60000138E-6,800.000011921E-3,,,,,4.60000138E-6,1.1440001,
,,,4.80000108E-6,0.0,,,,,4.80000108E-6,1.1280000,
,,,5.00000124E-6,-400.00000596E-3,,,,,5.00000124E-6,1.1200000,
,,,5.20000140E-6,-200.00000298E-3,,,,,5.20000140E-6,1.1200000,
,,,5.40000110E-6,0.0,,,,,5.40000110E-6,1.1280000,
,,,5.60000126E-6,-400.00000596E-3,,,,,5.60000126E-6,1.1200000,
,,,5.80000096E-6,-400.00000596E-3,,,,,5.80000096E-6,1.1040001,
,,,6.00000112E-6,-200.00000298E-3,,,,,6.00000112E-6,1.0960001,
,,,6.20000128E-6,0.0,,,,,6.20000128E-6,1.0880001,
,,,6.40000098E-6,-600.000023842E-3,,,,,6.40000098E-6,1.0880001,
,,,6.60000114E-6,-600.000023842E-3,,,,,6.60000114E-6,1.0800000,
,,,6.80000130E-6,-400.00000596E-3,,,,,6.80000130E-6,1.0800000,
,,,7.00000101E-6,-800.000011921E-3,,,,,7.00000101E-6,1.0800000,
,,,7.20000116E-6,-800.000011921E-3,,,,,7.20000116E-6,1.0720000,
,,,7.400001323E-6,-800.000011921E-3,,,,,7.400001323E-6,1.0560000,
,,,7.600001027E-6,-400.00000596E-3,,,,,7.600001027E-6,1.0480001,
,,,7.800001185E-6,0.0,,,,,7.800001185E-6,1.0400001,
,,,8.000000889E-6,-600.000023842E-3,,,,,8.000000889E-6,1.0400001,
,,,8.200001503E-6,-600.000023842E-3,,,,,8.200001503E-6,1.0240000,
,,,8.400001207E-6,-600.000023842E-3,,,,,8.400001207E-6,1.0320001,
,,,8.600000911E-6,-600.000023842E-3,,,,,8.600000911E-6,1.0240000,
,,,8.800001524E-6,-400.00000596E-3,,,,,8.800001524E-6,1.0160000,
,,,9.000001228E-6,-800.000011921E-3,,,,,9.000001228E-6,1.0080000,
,,,9.200000932E-6,-400.00000596E-3,,,,,9.200000932E-6,1.000000,
,,,9.400001545E-6,-600.000023842E-3,,,,,9.400001545E-6,992.000043392E-3,
,,,9.600001249E-6,-600.000023842E-3,,,,,9.600001249E-6,1.0160000,
,,,9.800000953E-6,-800.000011921E-3,,,,,9.800000953E-6,984.000027180E-3,
,,,10.0000016E-6,-400.00000596E-3,,,,,10.0000016E-6,976.000070572E-3,
,,,10.2000013E-6,-600.000023842E-3,,,,,10.2000013E-6,984.000027180E-3,
,,,10.4000010E-6,-600.000023842E-3,,,,,10.4000010E-6,976.000070572E-3,
,,,10.6000016E-6,-1.000000,,,,,10.6000016E-6,968.000054359E-3,
,,,10.8000013E-6,-400.00000596E-3,,,,,10.8000013E-6,960.000038147E-3,
,,,11.0000010E-6,-200.00000298E-3,,,,,11.0000010E-6,952.000021935E-3,
,,,11.2000016E-6,-200.00000298E-3,,,,,11.2000016E-6,960.000038147E-3,
,,,11.4000013E-6,-200.00000298E-3,,,,,11.4000013E-6,936.000049114E-3,
,,,11.6000010E-6,-200.00000298E-3,,,,,11.6000010E-6,936.000049114E-3,
,,,11.8000016E-6,-200.00000298E-3,,,,,11.8000016E-6,936.000049114E-3,
,,,12.0000013E-6,-400.00000596E-3,,,,,12.0000013E-6,928.000032902E-3,
,,,12.2000010E-6,-400.00000596E-3,,,,,12.2000010E-6,920.000016689E-3,
,,,12.4000017E-6,-400.00000596E-3,,,,,12.4000017E-6,920.000016689E-3,
,,,12.6000014E-6,-400.00000596E-3,,,,,12.6000014E-6,904.000043869E-3,
,,,12.8000011E-6,-400.00000596E-3,,,,,12.8000011E-6,888.000071049E-3,
,,,13.0000017E-6,-400.00000596E-3,,,,,13.0000017E-6,896.000027657E-3,
,,,13.2000014E-6,-600.000023842E-3,,,,,13.2000014E-6,888.000071049E-3,
,,,13.4000011E-6,-200.00000298E-3,,,,,13.4000011E-6,888.000071049E-3,
,,,13.6000017E-6,-600.000023842E-3,,,,,13.6000017E-6,880.000054836E-3,
,,,13.8000014E-6,-600.000023842E-3,,,,,13.8000014E-6,872.000038624E-3,
,,,14.0000011E-6,-600.000023842E-3,,,,,14.0000011E-6,856.000065804E-3,
,,,14.2000017E-6,-400.00000596E-3,,,,,14.2000017E-6,864.000022411E-3,
,,,14.4000014E-6,-200.00000298E-3,,,,,14.4000014E-6,856.000065804E-3,
,,,14.6000011E-6,-200.00000298E-3,,,,,14.6000011E-6,848.000049591E-3,
,,,14.8000017E-6,-600.000023842E-3,,,,,14.8000017E-6,840.000033379E-3,
,,,15.0000014E-6,-400.00000596E-3,,,,,15.0000014E-6,832.000017166E-3,
,,,15.2000011E-6,-200.00000298E-3,,,,,15.2000011E-6,832.000017166E-3,
,,,15.4000008E-6,-600.000023842E-3,,,,,15.4000008E-6,840.000033379E-3,
,,,15.6000006E-6,-600.000023842E-3,,,,,15.6000006E-6,824.000060558E-3,
,,,15.8000021E-6,-400.00000596E-3,,,,,15.8000021E-6,832.000017166E-3,
,,,16.0000018E-6,-400.00000596E-3,,,,,16.0000018E-6,808.000028133E-3,
,,,16.2000015E-6,-400.00000596E-3,,,,,16.2000015E-6,808.000028133E-3,
,,,16.4000012E-6,-400.00000596E-3,,,,,16.4000012E-6,800.000011921E-3,
,,,16.6000009E-6,-600.000023842E-3,,,,,16.6000009E-6,808.000028133E-3,
,,,16.8000006E-6,-200.00000298E-3,,,,,16.8000006E-6,808.000028133E-3,
,,,17.0000021E-6,-200.00000298E-3,,,,,17.0000021E-6,784.000039101E-3,
,,,17.2000018E-6,-600.000023842E-3,,,,,17.2000018E-6,784.000039101E-3,
,,,17.4000015E-6,-200.00000298E-3,,,,,17.4000015E-6,776.000022888E-3,
,,,17.6000012E-6,-200.00000298E-3,,,,,17.6000012E-6,776.000022888E-3,
,,,17.8000009E-6,-200.00000298E-3,,,,,17.8000009E-6,768.000006676E-3,
,,,18.0000006E-6,-400.00000596E-3,,,,,18.0000006E-6,768.000006676E-3,
,,,18.2000022E-6,-200.00000298E-3,,,,,18.2000022E-6,752.000033855E-3,
,,,18.4000019E-6,-200.00000298E-3,,,,,18.4000019E-6,760.000050068E-3,
,,,18.6000016E-6,-400.00000596E-3,,,,,18.6000016E-6,760.000050068E-3,
,,,18.8000013E-6,-800.000011921E-3,,,,,18.8000013E-6,752.000033855E-3,
,,,19.0000010E-6,-400.00000596E-3,,,,,19.0000010E-6,728.000044823E-3,
,,,19.2000007E-6,-400.00000596E-3,,,,,19.2000007E-6,728.000044823E-3,
,,,19.4000022E-6,-600.000023842E-3,,,,,19.4000022E-6,720.000028610E-3,
,,,19.6000019E-6,-200.00000298E-3,,,,,19.6000019E-6,720.000028610E-3,
,,,19.8000016E-6,-400.00000596E-3,,,,,19.8000016E-6,704.000055790E-3,
,,,20.0000013E-6,-600.000023842E-3,,,,,20.0000013E-6,704.000055790E-3,
,,,20.20000102E-6,-400.00000596E-3,,,,,20.20000102E-6,712.000012398E-3,
,,,20.40000072E-6,-600.000023842E-3,,,,,20.40000072E-6,704.000055790E-3,
,,,20.60000224E-6,-400.00000596E-3,,,,,20.60000224E-6,712.000012398E-3,
,,,20.80000195E-6,-200.00000298E-3,,,,,20.80000195E-6,704.000055790E-3,
,,,21.00000165E-6,-400.00000596E-3,,,,,21.00000165E-6,688.000023365E-3,
,,,21.20000136E-6,-200.00000298E-3,,,,,21.20000136E-6,688.000023365E-3,
,,,21.40000106E-6,-200.00000298E-3,,,,,21.40000106E-6,688.000023365E-3,
,,,21.60000076E-6,-200.00000298E-3,,,,,21.60000076E-6,680.000007153E-3,
,,,21.80000047E-6,-400.00000596E-3,,,,,21.80000047E-6,672.000050545E-3,
,,,22.00000199E-6,-600.000023842E-3,,,,,22.00000199E-6,672.000050545E-3,
,,,22.20000169E-6,-400.00000596E-3,,,,,22.20000169E-6,672.000050545E-3,
,,,22.40000140E-6,-200.00000298E-3,,,,,22.40000140E-6,656.000018120E-3,
,,,22.60000110E-6,0.0,,,,,22.60000110E-6,656.000018120E-3,
,,,22.80000081E-6,0.0,,,,,22.80000081E-6,656.000018120E-3,
,,,23.00000051E-6,-200.00000298E-3,,,,,23.00000051E-6,648.000001907E-3,
,,,23.20000203E-6,-400.00000596E-3,,,,,23.20000203E-6,648.000001907E-3,
,,,23.40000174E-6,-400.00000596E-3,,,,,23.40000174E-6,640.000045300E-3,
,,,23.60000144E-6,-400.00000596E-3,,,,,23.60000144E-6,640.000045300E-3,
,,,23.80000114E-6,-600.000023842E-3,,,,,23.80000114E-6,632.000029087E-3,
,,,24.00000085E-6,-600.000023842E-3,,,,,24.00000085E-6,624.000012875E-3,
,,,24.20000055E-6,-400.00000596E-3,,,,,24.20000055E-6,624.000012875E-3,
,,,24.40000208E-6,-200.00000298E-3,,,,,24.40000208E-6,624.000012875E-3,
,,,24.60000178E-6,-400.00000596E-3,,,,,24.60000178E-6,616.000056267E-3,
,,,24.80000148E-6,-400.00000596E-3,,,,,24.80000148E-6,616.000056267E-3,
,,,25.00000119E-6,-200.00000298E-3,,,,,25.00000119E-6,608.000040054E-3,
,,,25.20000089E-6,0.0,,,,,25.20000089E-6,600.000023842E-3,
